"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3817","RT @DavidBegnaud: We called @Delta. This was their response to the San Juan airport situation :
*Only ticketed passengers should show up at…",FALSE,0,NA,2017-09-25 16:34:05,FALSE,NA,"912354532105048068",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__MaryEllen",195,TRUE,FALSE,NA,NA
"3818","RT @DavidBegnaud: @Delta Trying to operate out of there, @delta says, is ""a logistical nightmare"" (4/5)",FALSE,0,NA,2017-09-25 16:33:51,FALSE,NA,"912354472353046528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JasonsWHEELS",112,TRUE,FALSE,NA,NA
"3819","RT @DavidBegnaud: @Delta Airport is:
- operating off of back up generator
Terminal B was badly damaged - there's still water in the termina…",FALSE,0,NA,2017-09-25 16:33:39,FALSE,NA,"912354421509632003",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JasonsWHEELS",134,TRUE,FALSE,NA,NA
"3820","RT @DavidBegnaud: @Delta - no resources to accommodate people who aren't traveling
- there's no A/C, power
(Note: power was restored to som…",FALSE,0,NA,2017-09-25 16:33:26,FALSE,NA,"912354368065884163",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JasonsWHEELS",177,TRUE,FALSE,NA,NA
"3821","@Delta I've got a directo flight from NYC to MEXCITY but when I check in it says Im leaving from DETROIT. That's an error! I need support",FALSE,0,"Delta",2017-09-25 16:33:19,FALSE,NA,"912354337141248000","5920532","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","camilaburnt",0,FALSE,FALSE,NA,NA
"3822","RT @DavidBegnaud: We called @Delta. This was their response to the San Juan airport situation :
*Only ticketed passengers should show up at…",FALSE,0,NA,2017-09-25 16:33:14,FALSE,NA,"912354317385990144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JasonsWHEELS",195,TRUE,FALSE,NA,NA
"3823","@TitusNation @Delta At least it wasn't the engine - this time.",FALSE,0,"TitusNation",2017-09-25 16:32:44,FALSE,"911993205448622080","912354192815214592","40996128","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KillerTigger",0,FALSE,FALSE,NA,NA
"3824","@Delta what a crappy experience at the gate today at LAX. As a diamond medallion, I expect better.",FALSE,0,"Delta",2017-09-25 16:32:39,FALSE,NA,"912354169859719173","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cisrob",0,FALSE,FALSE,NA,NA
"3825","RT @DavidBegnaud: @Delta Airport is:
- operating off of back up generator
Terminal B was badly damaged - there's still water in the termina…",FALSE,0,NA,2017-09-25 16:31:58,FALSE,NA,"912353997004181506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaraAngel94",134,TRUE,FALSE,NA,NA
"3826","RT @DavidBegnaud: @Delta - no resources to accommodate people who aren't traveling
- there's no A/C, power
(Note: power was restored to som…",FALSE,0,NA,2017-09-25 16:31:51,FALSE,NA,"912353968810012674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaraAngel94",177,TRUE,FALSE,NA,NA
"3827","RT @DavidBegnaud: We called @Delta. This was their response to the San Juan airport situation :
*Only ticketed passengers should show up at…",FALSE,0,NA,2017-09-25 16:31:44,FALSE,NA,"912353937843515394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaraAngel94",195,TRUE,FALSE,NA,NA
"3828","RT @DavidBegnaud: @Delta Trying to operate out of there, @delta says, is ""a logistical nightmare"" (4/5)",FALSE,0,NA,2017-09-25 16:31:43,FALSE,NA,"912353935175880704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jason_stealth",112,TRUE,FALSE,NA,NA
"3829","RT @DavidBegnaud: @Delta Airport is:
- operating off of back up generator
Terminal B was badly damaged - there's still water in the termina…",FALSE,0,NA,2017-09-25 16:31:41,FALSE,NA,"912353925407428608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jason_stealth",134,TRUE,FALSE,NA,NA
"3830","RT @DavidBegnaud: @Delta - no resources to accommodate people who aren't traveling
- there's no A/C, power
(Note: power was restored to som…",FALSE,0,NA,2017-09-25 16:31:38,FALSE,NA,"912353913915023360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jason_stealth",177,TRUE,FALSE,NA,NA
"3831","RT @DavidBegnaud: We called @Delta. This was their response to the San Juan airport situation :
*Only ticketed passengers should show up at…",FALSE,0,NA,2017-09-25 16:31:35,FALSE,NA,"912353902716211200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jason_stealth",195,TRUE,FALSE,NA,NA
"3832","RT @DavidBegnaud: We called @Delta. This was their response to the San Juan airport situation :
*Only ticketed passengers should show up at…",FALSE,0,NA,2017-09-25 16:31:09,FALSE,NA,"912353792997384194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shego_1_",195,TRUE,FALSE,NA,NA
"3833","@Delta Thanks for the continuous support.",FALSE,0,"Delta",2017-09-25 16:31:09,FALSE,"912350977524666368","912353791898464257","5920532","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atiles_lisette",0,FALSE,FALSE,NA,NA
"3834","Man I should have known @Delta would jump on this basic economy fare BS. Unbelievable.",FALSE,0,NA,2017-09-25 16:30:57,FALSE,NA,"912353744070770694",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mr_mason",0,FALSE,FALSE,NA,NA
"3835","@DELTA lost my seats from your flight when I was told it was due to Air FranceIf that's the case then why can I pick worse seats on the app",FALSE,0,"Delta",2017-09-25 16:29:39,FALSE,NA,"912353414776070144","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FreibergLuck",0,FALSE,FALSE,NA,NA
"3836","RT @brandincooks: Spent some time with @Delta talking about this great city, how I got here, and what it means to truly arrive. #DeltaArriv…",FALSE,0,NA,2017-09-25 16:29:16,FALSE,NA,"912353319947038720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Queen_Puabi",17,TRUE,FALSE,NA,NA
"3837","Trying to deal with @Delta today is really started to upset me. It's like they only hire heartless money stealers.",FALSE,0,NA,2017-09-25 16:29:02,FALSE,NA,"912353259435814913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GarbageNerd",0,FALSE,FALSE,NA,NA
"3838","@Delta Great flight this AM from LAX to SEA.  Nice view too. https://t.co/yJ1ocgbJ0j",FALSE,0,"Delta",2017-09-25 16:27:34,FALSE,NA,"912352889237991424","5920532","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrisncorona",0,FALSE,FALSE,NA,NA
"3839","@Delta Have y'all seen my PM? Just making sure you haven't missed it.",FALSE,0,"Delta",2017-09-25 16:25:35,FALSE,NA,"912352392355680256","5920532","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","squireX2",0,FALSE,FALSE,NA,NA
"3840","@Delta can you please fly plane load of bottled water to Puerto Rico?  They need it so badly.  Please give back.",FALSE,0,"Delta",2017-09-25 16:25:23,FALSE,NA,"912352340858097664","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","duneburg",0,FALSE,FALSE,NA,NA
"3841","Hey @delta, your flight attendants on flight 2343 from Ewr-Atl today have been exceptional. They are the kindest hostesses I've ever met.",FALSE,0,NA,2017-09-25 16:24:38,FALSE,NA,"912352151325855745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soozefromspace",0,FALSE,FALSE,NA,NA
"3842","Hey @delta flight DL928 your plane needs some repair. Can't wait to spend whole flight with this rubber thing dangl… https://t.co/kp2M3r5uIS",FALSE,0,NA,2017-09-25 16:24:20,TRUE,NA,"912352076411363330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheOpinionStore",0,FALSE,FALSE,NA,NA
"3843","@Mr_MikeParker @saltlakechamber @Delta @slcairport And I even get the pleasure of sitting next to you for the fligh… https://t.co/FDOyTE70Q7",FALSE,1,"Mr_MikeParker",2017-09-25 16:23:33,TRUE,"912342358498320385","912351879165829122","27826509","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jdeanUT",0,FALSE,FALSE,NA,NA
"3844","@AmericanAir @Delta A country is in a humanitarian crisis and all you think is how to take advantage of the situation",FALSE,1,"fyasmar",2017-09-25 16:23:22,FALSE,"912351707094487040","912351835486396421","1837431086","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fyasmar",0,FALSE,FALSE,NA,NA
"3845","I guess I will never fly with @AmericanAir nor @Delta jacking up prices for people to travel out of #PuertoRico. #disgrace #HurricaneMaria",FALSE,1,NA,2017-09-25 16:22:52,FALSE,NA,"912351707094487040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fyasmar",1,FALSE,FALSE,NA,NA
"3846","@Delta Hey we have a family emergency and i have a flight on saturday how much would it be to bring my guardian with me please help!!!!!!!!!",FALSE,0,"Delta",2017-09-25 16:22:20,FALSE,NA,"912351571761123328","5920532","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jtom900",0,FALSE,FALSE,NA,NA
"3847","RT @DavidBegnaud: @Delta #theend 
(5/5)",FALSE,0,NA,2017-09-25 16:21:28,FALSE,NA,"912351357008351233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SukiFrench",19,TRUE,FALSE,NA,NA
"3848","RT @DavidBegnaud: @Delta Trying to operate out of there, @delta says, is ""a logistical nightmare"" (4/5)",FALSE,0,NA,2017-09-25 16:21:25,FALSE,NA,"912351344366776320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SukiFrench",112,TRUE,FALSE,NA,NA
"3849","RT @Delta: More questions for the Magic 12ball? @TDLockett12 has answers. NoPurNec.WA18+RulesApply https://t.co/IY14O5OlVv https://t.co/FlO…",FALSE,0,NA,2017-09-25 16:21:23,FALSE,NA,"912351335537922048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Awsom_1",4,TRUE,FALSE,NA,NA
"3850","RT @DavidBegnaud: @Delta Airport is:
- operating off of back up generator
Terminal B was badly damaged - there's still water in the termina…",FALSE,0,NA,2017-09-25 16:21:21,FALSE,NA,"912351326004158464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SukiFrench",134,TRUE,FALSE,NA,NA
"3851","@wsbtv @Delta @fema ...leadership. If there's anything the US military should be able to do is establish comms for… https://t.co/d56n0iax3f",FALSE,0,"tmtweetz",2017-09-25 16:21:18,TRUE,"912350607884918786","912351314750971904","16179517","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tmtweetz",0,FALSE,FALSE,NA,NA
"3852","RT @DavidBegnaud: @Delta - no resources to accommodate people who aren't traveling
- there's no A/C, power
(Note: power was restored to som…",FALSE,0,NA,2017-09-25 16:21:15,FALSE,NA,"912351302843109377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SukiFrench",177,TRUE,FALSE,NA,NA
"3853","RT @DavidBegnaud: We called @Delta. This was their response to the San Juan airport situation :
*Only ticketed passengers should show up at…",FALSE,0,NA,2017-09-25 16:21:09,FALSE,NA,"912351276003770373",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SukiFrench",195,TRUE,FALSE,NA,NA
"3854","RT @jayfonsecapr: I guess @Delta and @AmericanAir call it “supply and demand”…there’s a humanitarian crisis and that’s what they do. Shame.…",FALSE,0,NA,2017-09-25 16:19:56,FALSE,NA,"912350970721513474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valeveva23",57,TRUE,FALSE,NA,NA
"3855","@LocallyLaidEggs @TLC10q @Delta What a doll.",FALSE,1,"LocallyLaidEggs",2017-09-25 16:19:21,FALSE,"912338168673861632","912350821941223424","595717287","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","always_resist",0,FALSE,FALSE,NA,NA
"3856","RT @DavidBegnaud: @Delta Airport is:
- operating off of back up generator
Terminal B was badly damaged - there's still water in the termina…",FALSE,0,NA,2017-09-25 16:19:18,FALSE,NA,"912350810658533377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SophiaLamar1",134,TRUE,FALSE,NA,NA
"3857","RT @DavidBegnaud: @Delta - no resources to accommodate people who aren't traveling
- there's no A/C, power
(Note: power was restored to som…",FALSE,0,NA,2017-09-25 16:19:13,FALSE,NA,"912350789934428171",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SophiaLamar1",177,TRUE,FALSE,NA,NA
"3858","RT @DavidBegnaud: We called @Delta. This was their response to the San Juan airport situation :
*Only ticketed passengers should show up at…",FALSE,0,NA,2017-09-25 16:19:08,FALSE,NA,"912350767444611072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SophiaLamar1",195,TRUE,FALSE,NA,NA
"3859","@wsbtv .@Delta airlines, which is HQ'd in ATL, has more flights ready to go but insufficient airport support. This… https://t.co/nj2ZpYluQM",FALSE,1,"tmtweetz",2017-09-25 16:18:30,TRUE,"912349986918162432","912350607884918786","16179517","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tmtweetz",0,FALSE,FALSE,NA,NA
"3860","@JeffChirico @united @AmericanAir @Delta @FlyFrontier I’ve already donated, here’s how you can suck my d***",FALSE,0,"JeffChirico",2017-09-25 16:17:46,FALSE,"912271684111126528","912350424228868101","138861937","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HairByMikeT",0,FALSE,FALSE,NA,NA
"3861","@JeffChirico @united @AmericanAir @Delta @FlyFrontier Don’t turn this on me, douche",FALSE,0,"JeffChirico",2017-09-25 16:17:08,FALSE,"912262220670791680","912350265038254081","138861937","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HairByMikeT",0,FALSE,FALSE,NA,NA
"3862","RT @MrRJervis: 3/3 @Delta: Lots of complaints here: high prices, lots of cancellations, no info for pax. *unconfirmed* #MARIA",FALSE,0,NA,2017-09-25 16:16:56,FALSE,NA,"912350216585654273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiChristine",2,TRUE,FALSE,NA,NA
"3863","RT @krening: @RyanFMandelbaum @Delta did you know they make a SPREAD, too? Take that, Nutella! https://t.co/iDVaI6zafl",FALSE,0,NA,2017-09-25 16:16:47,FALSE,NA,"912350175586390016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RyanFMandelbaum",1,TRUE,FALSE,NA,NA
"3864","@TravelBlggr @KLM @Delta @ApolloHotels It's good that you can make the best of it!",FALSE,0,"TravelBlggr",2017-09-25 16:15:15,FALSE,"912066806965293056","912349790775726080","16434105","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FullSuitcase",0,FALSE,FALSE,NA,NA
"3865","RT @DavidBegnaud: @Delta - no resources to accommodate people who aren't traveling
- there's no A/C, power
(Note: power was restored to som…",FALSE,0,NA,2017-09-25 16:14:47,FALSE,NA,"912349672336969730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CutieE305",177,TRUE,FALSE,NA,NA
"3866","@Delta I need to get a human on the phone.  Help",FALSE,0,"Delta",2017-09-25 16:14:07,FALSE,NA,"912349504539643904","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmiD11317",0,FALSE,FALSE,NA,NA
"3867","@Joel7Richardson @Delta <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,0,"Joel7Richardson",2017-09-25 16:13:59,FALSE,"912343333774663680","912349473442897920","2490015990","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LaurieWiese",0,FALSE,FALSE,NA,NA
"3868","@Delta LAX operations suck. I thought uoahtdes are processed 40 Mom before Flight",FALSE,0,"Delta",2017-09-25 16:13:55,FALSE,NA,"912349454719639552","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","729clouds",0,FALSE,FALSE,NA,NA
"3869","@Delta Hey we have a family emergency and i have a flight on saturday how much would it be to bring my guardian with me please help",FALSE,0,"Delta",2017-09-25 16:13:51,FALSE,NA,"912349440295538689","5920532","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jtom900",0,FALSE,FALSE,NA,NA
"3870","RT @Joel7Richardson: So there was a computer glitch as I was just boarding my @Delta flight. The ticket agent looked at me and asked, ""Are…",FALSE,0,NA,2017-09-25 16:13:51,FALSE,NA,"912349438131052544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LaurieWiese",7,TRUE,FALSE,NA,NA
"3871","RT @MrRJervis: 3/3 @Delta: Lots of complaints here: high prices, lots of cancellations, no info for pax. *unconfirmed* #MARIA",FALSE,0,NA,2017-09-25 16:13:39,FALSE,NA,"912349387409457153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SiulEunice",2,TRUE,FALSE,NA,NA
"3872","3/3 @Delta: Lots of complaints here: high prices, lots of cancellations, no info for pax. *unconfirmed* #MARIA",FALSE,2,NA,2017-09-25 16:13:28,FALSE,NA,"912349342022995969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrRJervis",2,FALSE,FALSE,NA,NA
"3873","Hanging out with my friends @Delta a lot today! Boarded, deplaned, delayed at LGA, missed… https://t.co/ULD1UIq45F",FALSE,0,NA,2017-09-25 16:13:16,FALSE,NA,"912349292957917184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sfmad",0,FALSE,FALSE,NA,NA
